Date,Weekday,Dayparts,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,city,b2b_gender
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,12:42:00 PM,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,12:45:00 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,12:48:00 PM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,12:52:00 PM,"UNDERWOOD, CARRIE",Blown Away,2012,G,c-,solo,women,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:05:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:08:00 PM,"JANSON, CHRIS",Fix A Drink,2017,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:10:00 PM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Tampa,X
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:14:00 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:17:00 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:20:00 PM,"BAND PERRY, THE",If I Die Young,2010,G,c-,trio,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:23:00 PM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:35:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:38:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:41:00 PM,"SHELTON, BLAKE",Sure Be Cool If You Did,2013,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:44:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:47:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:50:00 PM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,1:52:00 PM,"MURPHY, DAVID LEE",Dust On The Bottle,1995,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:04:00 PM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:08:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:10:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:13:00 PM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:17:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:20:00 PM,"BRYAN, LUKE",Drink A Beer,2013,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:31:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:35:00 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:38:00 PM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:41:00 PM,"BROOKS, GARTH",The Dance,1990,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:45:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",MID,iHeartMedia,WFUS-FM,2:48:00 PM,FLORIDA GEORGIA LINE,Sippin' On Fire,2014,G,c-,duo,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:00:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:03:00 PM,"SWIFT, TAYLOR",Mean,2010,G,c-,solo,women,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:07:00 PM,"SMITH, NATE",Whiskey On You,2022,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:20:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:23:00 PM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:26:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:29:00 PM,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:32:00 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:35:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:38:00 PM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:51:00 PM,"CHURCH, ERIC",Drink In My Hand,2011,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:54:00 PM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,3:56:00 PM,"BRYAN, LUKE",One Margarita,2020,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:00:00 PM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:03:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:07:00 PM,"CHESNEY, KENNY",All The Pretty Girls,2016,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:10:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:13:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:16:00 PM,RASCAL FLATTS,These Days,2002,G,c-,trio,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:19:00 PM,"SHELTON, BLAKE/STEFANI, GWEN",Nobody But You,2019,G,c-,collab,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:23:00 PM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2022,R,c-,collab,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:25:00 PM,ZAC BROWN BAND,Keep Me In Mind,2010,G,c-,group,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:29:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:32:00 PM,"PARMALEE/BROWN, BLANCO",Just The Way,2019,R,c-,collab,men,multiethnic,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:35:00 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:38:00 PM,"BRYAN, LUKE",That's My Kind Of Night,2013,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:41:00 PM,"MOORE, JUSTIN",The Ones That Didn't Make It..,2018,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:44:00 PM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:48:00 PM,"URBAN, KEITH",Kiss A Girl,2009,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:51:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:54:00 PM,"COMBS, LUKE",One Number Away,2017,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,4:58:00 PM,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:01:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:04:00 PM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:08:00 PM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:11:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:14:00 PM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:16:00 PM,"BENTLEY, DIERKS",Drunk On A Plane,2014,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:20:00 PM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:35:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:38:00 PM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:41:00 PM,"CHESNEY, KENNY",She Thinks My Tractor's Sexy,1999,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:45:00 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,5:48:00 PM,"MCGRAW, TIM",Live Like You Were Dying,2004,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:03:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:06:00 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:08:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:12:00 PM,"TWAIN, SHANIA",Man! I Feel Like A Woman!,1997,G,c-,solo,women,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:16:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:18:00 PM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:31:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:34:00 PM,"MONTGOMERY, JOHN MICHAEL",Be My Baby Tonight,1994,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:37:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:46:00 PM,"BENTLEY, DIERKS",Gold,2022,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",PMD,iHeartMedia,WFUS-FM,6:49:00 PM,"RHETT, THOMAS",It Goes Like This,2013,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:01:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:04:00 PM,LITTLE BIG TOWN,Day Drinking,2014,G,c-,group,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:07:00 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:10:00 PM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:13:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:16:00 PM,"DAVIS, JORDAN",What My World Spins Around,2022,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:19:00 PM,"BRYAN, LUKE",I See You,2013,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:32:00 PM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:35:00 PM,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:38:00 PM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:41:00 PM,"STRAIT, GEORGE",Check Yes Or No,1995,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:44:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:47:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:50:00 PM,"BROWN, KANE/BROWN, KATELYN",Thank God,2022,C,c-,collab,male-female,multiethnic,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,7:53:00 PM,"PARMALEE/BROWN, BLANCO",Just The Way,2019,R,c-,collab,men,multiethnic,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:07:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:10:00 PM,"UNDERWOOD, CARRIE",All-American Girl,2007,G,c-,solo,women,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:14:00 PM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:16:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:20:00 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:23:00 PM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:26:00 PM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2022,R,c-,collab,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:29:00 PM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:32:00 PM,"STAPLETON, CHRIS",Joy Of My Life,2020,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:36:00 PM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:39:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:42:00 PM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:56:00 PM,"MCGRAW, TIM","I Like It, I Love It",1995,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,8:59:00 PM,"SMITH, NATE",Whiskey On You,2022,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:02:00 PM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:05:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:08:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:21:00 PM,BROOKS & DUNN,Boot Scootin' Boogie,1992,G,c-,duo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:24:00 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:27:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:30:00 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:33:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:36:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:39:00 PM,"MCGRAW, TIM/SWIFT, TAYLOR",Highway Don't Care,2013,G,c-,collab,male-female,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:52:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:55:00 PM,"COMBS, LUKE",Beautiful Crazy,2017,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,9:58:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:01:00 PM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:04:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:07:00 PM,"PEARCE, CARLY",What He Didn't Do,2021,C,c-,solo,women,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:10:00 PM,"BENTLEY, DIERKS",Gold,2022,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:12:00 PM,"LAMBERT, MIRANDA",Mama's Broken Heart,2011,G,c-,solo,women,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:15:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:18:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:30:00 PM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:33:00 PM,"ALDEAN, JASON",Burnin' It Down,2014,G,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:37:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:48:00 PM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,10:51:00 PM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:03:00 PM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:06:00 PM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:09:00 PM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:13:00 PM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:17:00 PM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:19:00 PM,"URBAN, KEITH",Brown Eyes Baby,2022,C,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:23:00 PM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:36:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:40:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Tampa,B2Bmen
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:43:00 PM,"BENTLEY, DIERKS",What Was I Thinkin',2003,G,c-,solo,men,white,Tampa,X
9/30/22,"Friday, regular",EVE,iHeartMedia,WFUS-FM,11:57:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Tampa,X
10/28/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:00:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Tampa,B2Bmen
10/28/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:03:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Tampa,B2Bmen
10/28/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:07:00 AM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,Tampa,B2Bmen
