date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_raceGender
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:03:00 AM,"CURRINGTON, BILLY",Good Directions,2005,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:07:00 AM,"HUNT, SAM",Water Under The Bridge,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:09:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:12:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:24:00 AM,"CHURCH, ERIC",Doing Life With Me,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:27:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:28:00 AM,"RHETT, THOMAS",Sixteen,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:31:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:35:00 AM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:38:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:41:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:50:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:53:00 AM,"DAVIS, JORDAN",What My World Spins Around,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,12:56:00 AM,"MCGRAW, TIM",Live Like You Were Dying,2004,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:01:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:03:00 AM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:07:00 AM,LANCO,Greatest Love Story,2016,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:11:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:22:00 AM,"STAPLETON, CHRIS",Joy Of My Life,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:25:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:27:00 AM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:30:00 AM,"URBAN, KEITH",Brown Eyes Baby,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:33:00 AM,"ALLEN, JIMMIE",Best Shot,2017,G,c-,solo,men,black,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:36:00 AM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:40:00 AM,"CHESNEY, KENNY",Save It For A Rainy Day,2014,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:50:00 AM,"SMITH, CONNER",Take It Slow,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:53:00 AM,"SHELTON, BLAKE",No Body,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:56:00 AM,"HUNT, SAM",Take Your Time,2014,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:59:00 AM,OLD DOMINION,Hotel Key,2017,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:02:00 AM,"BRYAN, LUKE",One Margarita,2020,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:05:00 AM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:08:00 AM,"ATKINS, RODNEY",Take A Back Road,2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:11:00 AM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:22:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:26:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:29:00 AM,"OWEN, JAKE",The One That Got Away,2011,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:32:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:36:00 AM,"COMBS, LUKE",Beautiful Crazy,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:39:00 AM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2022,R,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:48:00 AM,"HUNT, SAM",Water Under The Bridge,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:51:00 AM,"SMITH, NATE",Whiskey On You,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:54:00 AM,"SWIFT, TAYLOR",Mean,2010,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:58:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:01:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:04:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:07:00 AM,"BRYAN, LUKE",Drunk On You,2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:10:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:21:00 AM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:24:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:25:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:28:00 AM,"BENTLEY, DIERKS",Somewhere On A Beach,2016,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:31:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:34:00 AM,"CHESNEY, KENNY",Get Along,2018,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:37:00 AM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:46:00 AM,"STELL, MATT",Man Made,2022,C,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:49:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:52:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:55:00 AM,"LAMBERT, MIRANDA",The House That Built Me,2009,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:58:00 AM,"DAVIS, JORDAN",Singles You Up,2017,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:02:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:05:00 AM,"BAND PERRY, THE",If I Die Young,2010,G,c-,trio,male-female,white,Charlotte,false,B2Bmixed,B2BCombWomen,X,B2BStraight,B2BwhiteMixed
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:09:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:12:00 AM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:24:00 AM,"KENT, COREY",Wild As Her,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:27:00 AM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:29:00 AM,"DAN + SHAY/BIEBER, JUSTIN","10,000 Hours",2019,G,c-,collab,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BPOCMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:31:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:35:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:39:00 AM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:42:00 AM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:52:00 AM,"CHURCH, ERIC",Doing Life With Me,2022,C,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:55:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:57:00 AM,"HUNT, SAM",Leave The Night On,2014,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:00:00 AM,RICOCHET,The Star Spangled Banner,1996,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:02:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:06:00 AM,"OWEN, JAKE",Barefoot Blue Jean Night,2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:08:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:21:00 AM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:24:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:27:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:30:00 AM,RASCAL FLATTS,Bless The Broken Road,2004,G,c-,trio,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:34:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:37:00 AM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:49:00 AM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:52:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:56:00 AM,"LANE, CHRIS",I Don't Know About You,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:08:00 AM,"CHESNEY, KENNY",Beer In Mexico,2005,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:11:00 AM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:16:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:20:00 AM,"URBAN, KEITH",Somebody Like You,2002,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:32:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:35:00 AM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:48:00 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:53:00 AM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:55:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:58:00 AM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep,2010,G,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:07:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:10:00 AM,"BRYAN, LUKE",I See You,2013,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:19:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:23:00 AM,"BAND PERRY, THE",If I Die Young,2010,G,c-,trio,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:26:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:29:00 AM,"MCGRAW, TIM",Something Like That,1999,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:32:00 AM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2022,R,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:35:00 AM,"PARDI, JON",Dirt On My Boots,2016,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:39:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:42:00 AM,"LYNCH, DUSTIN",Ridin' Roads,2019,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:45:00 AM,"CHESNEY, KENNY",Young,2001,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:51:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:55:00 AM,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:58:00 AM,"CHURCH, ERIC",Drink In My Hand,2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:01:00 AM,"ALLEN, JIMMIE",Best Shot,2017,G,c-,solo,men,black,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:04:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
9/30/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:08:00 AM,"KEITH, TOBY",I Love This Bar,2003,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
